commit,author,date,title,faultID,file
f797759,Mitch Garnaat,2012-02-28 05:52:12,"Tests need to be in the source distro but shouldn't be installed.  Also, moved some tests scattered throughout the distro to the tests directory.  Fixes #597.",597,tests/mturk/selenium_support.py
f797759,Mitch Garnaat,2012-02-28 05:52:12,"Tests need to be in the source distro but shouldn't be installed.  Also, moved some tests scattered throughout the distro to the tests directory.  Fixes #597.",597,tests/mturk/support.py
f797759,Mitch Garnaat,2012-02-28 05:52:12,"Tests need to be in the source distro but shouldn't be installed.  Also, moved some tests scattered throughout the distro to the tests directory.  Fixes #597.",597,tests/mturk/test_disable_hit.py
644ca93,Mitch Garnaat,2012-02-23 07:40:42,Fixes to list_tables method in Layer1 and Layer2.  Fixes #596.,596,boto/dynamodb/layer1.py
644ca93,Mitch Garnaat,2012-02-23 07:40:42,Fixes to list_tables method in Layer1 and Layer2.  Fixes #596.,596,boto/dynamodb/layer2.py
3bd1be2,Mitch Garnaat,2012-02-13 08:55:24,Fixed a problem with zero-valued numeric range keys.  Closes #576.,576,boto/dynamodb/layer2.py
adeb715,Mitch Garnaat,2012-02-11 07:45:04,Cleaned up the scan method on Layer2 and Table.  Closes #574.,574,boto/dynamodb/layer2.py
adeb715,Mitch Garnaat,2012-02-11 07:45:04,Cleaned up the scan method on Layer2 and Table.  Closes #574.,574,boto/dynamodb/table.py
adeb715,Mitch Garnaat,2012-02-11 07:45:04,Cleaned up the scan method on Layer2 and Table.  Closes #574.,574,tests/dynamodb/test_layer2.py
0b266d4,Mitch Garnaat,2012-02-09 11:43:13,Fixing a couple of issues in the DynamoDB tutorial.  Fixes #569.,569
c464bf0,Mitch Garnaat,2012-02-08 18:49:04,Fixing an obscure bug that occurs when people use the DynamoDB type strings as attribute names.  Closes #567,567,boto/dynamodb/layer2.py
b216ca0,Mitch Garnaat,2012-02-07 15:58:59,Added region_name and messages to the attributes of the Zone object.  Fixes #565.,565,boto/ec2/zone.py
6d713b7,Mitch Garnaat,2012-02-07 06:43:08,Finishing up work on tags for Autoscale Groups.  Fixes #558.,558,boto/ec2/autoscale/group.py
6d713b7,Mitch Garnaat,2012-02-07 06:43:08,Finishing up work on tags for Autoscale Groups.  Fixes #558.,558,boto/ec2/autoscale/tag.py
6d713b7,Mitch Garnaat,2012-02-07 06:43:08,Finishing up work on tags for Autoscale Groups.  Fixes #558.,558,tests/autoscale/test_connection.py
bc1b356,Mitch Garnaat,2012-02-06 19:36:13,Added docstrings to the get_policy and set_policy methods of the Bucket object.  Fixes #553.,553,boto/s3/bucket.py
a7ecbeb,Mitch Garnaat,2012-02-06 19:06:15,Initial implementation of tagging for AutoScale groups.  Related to #558.,558,boto/ec2/autoscale/__init__.py
a7ecbeb,Mitch Garnaat,2012-02-06 19:06:15,Initial implementation of tagging for AutoScale groups.  Related to #558.,558,boto/ec2/autoscale/tag.py
69f0907,Mitch Garnaat,2012-02-06 12:14:01,Fixed an issue with trying to convert None value for health_check_period to an int.  Also did some PEP8 reformatting.  Fixes #557.,557,boto/ec2/autoscale/group.py
f51af6f,Mitch Garnaat,2012-02-06 11:45:01,Adding a request_limit and max_results parameters to Layer2.query() and Table.query().  Fixes #549.,549,boto/dynamodb/layer2.py
f51af6f,Mitch Garnaat,2012-02-06 11:45:01,Adding a request_limit and max_results parameters to Layer2.query() and Table.query().  Fixes #549.,549,boto/dynamodb/table.py
f51af6f,Mitch Garnaat,2012-02-06 11:45:01,Adding a request_limit and max_results parameters to Layer2.query() and Table.query().  Fixes #549.,549,tests/dynamodb/test_layer2.py
11055e6,Chris Moyer,2012-02-03 16:44:48,"Updated to use timedelta direct comparison instead of timedelta.total_seconds(), which only exists in 2.7+.",550,boto/sts/connection.py
586878d,Mitch Garnaat,2012-02-03 09:40:30,Fix a couple of query problems related to range_key_condition and last_evaluated_key.  Closes #548. Closes #551.,548,boto/dynamodb/layer1.py
586878d,Mitch Garnaat,2012-02-03 09:40:30,Fix a couple of query problems related to range_key_condition and last_evaluated_key.  Closes #548. Closes #551.,548,boto/dynamodb/layer2.py
586878d,Mitch Garnaat,2012-02-03 09:40:30,Fix a couple of query problems related to range_key_condition and last_evaluated_key.  Closes #548. Closes #551.,548,boto/dynamodb/table.py
586878d,Mitch Garnaat,2012-02-03 09:40:30,Fix a couple of query problems related to range_key_condition and last_evaluated_key.  Closes #548. Closes #551.,548,tests/dynamodb/test_layer2.py
8c1f606,Mitch Garnaat,2012-02-03 05:50:04,"Make parsing of CreatedTime more robust by using boto.utils.parse_ts.  Also, strip any whitespace from ts prior to attempting conversion to DateTime.  Closes #546.",546,boto/ec2/autoscale/launchconfig.py
8c1f606,Mitch Garnaat,2012-02-03 05:50:04,"Make parsing of CreatedTime more robust by using boto.utils.parse_ts.  Also, strip any whitespace from ts prior to attempting conversion to DateTime.  Closes #546.",546,boto/utils.py
186ba53,Mitch Garnaat,2012-02-02 15:30:08,Fixed an incredibly simple but devilishly difficult to find problem with response headers and query signed URLs.  Added a test to make sure it doesn't get broken again and did some PEP8 cleanup.  Fixes #545.,545,boto/s3/connection.py
186ba53,Mitch Garnaat,2012-02-02 15:30:08,Fixed an incredibly simple but devilishly difficult to find problem with response headers and query signed URLs.  Added a test to make sure it doesn't get broken again and did some PEP8 cleanup.  Fixes #545.,545,boto/utils.py
186ba53,Mitch Garnaat,2012-02-02 15:30:08,Fixed an incredibly simple but devilishly difficult to find problem with response headers and query signed URLs.  Added a test to make sure it doesn't get broken again and did some PEP8 cleanup.  Fixes #545.,545,tests/s3/test_connection.py
ba0ac49,Mitch Garnaat,2012-02-02 10:36:58,Make sure any / characters in the base64 encoded signature that gets included in the URL is properly escaped.  Closes #544.,544,boto/auth.py
1d2b4ad,Mitch Garnaat,2012-02-01 10:43:55,Remove extraneous debug print statement.  Fixes #540.,540,boto/dynamodb/layer1.py
5c72772,Mitch Garnaat,2012-01-31 11:01:42,Fixing bug dealing with non-integer value of debug param when no Boto section is in the config file.  Closes #393.,393,boto/connection.py
6e47ee6,Mitch Garnaat,2012-01-30 12:36:00,A few tweaks to BatchGetItem support for DynamoDB.  Related to #533.,533,boto/dynamodb/batch.py
6e47ee6,Mitch Garnaat,2012-01-30 12:36:00,A few tweaks to BatchGetItem support for DynamoDB.  Related to #533.,533,boto/dynamodb/layer2.py
6e47ee6,Mitch Garnaat,2012-01-30 12:36:00,A few tweaks to BatchGetItem support for DynamoDB.  Related to #533.,533,tests/dynamodb/test_layer2.py
f3c3d05,rdodev,2012-01-30 15:25:28,Draft #1 for ec2 tutorial revamp,1
9d42dea,Mitch Garnaat,2012-01-30 10:51:07,Adding support for BatchGetItem to Layer2.  Closes #533.,533,boto/dynamodb/batch.py
9d42dea,Mitch Garnaat,2012-01-30 10:51:07,Adding support for BatchGetItem to Layer2.  Closes #533.,533,boto/dynamodb/layer1.py
9d42dea,Mitch Garnaat,2012-01-30 10:51:07,Adding support for BatchGetItem to Layer2.  Closes #533.,533,boto/dynamodb/layer2.py
9d42dea,Mitch Garnaat,2012-01-30 10:51:07,Adding support for BatchGetItem to Layer2.  Closes #533.,533,boto/dynamodb/table.py
9d42dea,Mitch Garnaat,2012-01-30 10:51:07,Adding support for BatchGetItem to Layer2.  Closes #533.,533,tests/dynamodb/test_layer2.py
4f148ea,Mitch Garnaat,2012-01-30 07:09:32,Correcting some of the changes made to default endpoints.  Related to #530.,530,boto/sdb/connection.py
4f148ea,Mitch Garnaat,2012-01-30 07:09:32,Correcting some of the changes made to default endpoints.  Related to #530.,530,boto/sqs/__init__.py
4f148ea,Mitch Garnaat,2012-01-30 07:09:32,Correcting some of the changes made to default endpoints.  Related to #530.,530,boto/sqs/connection.py
fd893b3,Mitch Garnaat,2012-01-30 06:08:02,Fix handling of Expected parameter.  Closes #517.,517,boto/dynamodb/layer2.py
fd893b3,Mitch Garnaat,2012-01-30 06:08:02,Fix handling of Expected parameter.  Closes #517.,517,tests/dynamodb/test_layer2.py
46e36bf,Mitch Garnaat,2012-01-29 13:32:44,Changing default endpoints for some of the older services to be region-aware to avoid certificate validation issues.  Closes #530.,530,boto/ec2/connection.py
46e36bf,Mitch Garnaat,2012-01-29 13:32:44,Changing default endpoints for some of the older services to be region-aware to avoid certificate validation issues.  Closes #530.,530,boto/rds/__init__.py
46e36bf,Mitch Garnaat,2012-01-29 13:32:44,Changing default endpoints for some of the older services to be region-aware to avoid certificate validation issues.  Closes #530.,530,boto/sdb/connection.py
46e36bf,Mitch Garnaat,2012-01-29 13:32:44,Changing default endpoints for some of the older services to be region-aware to avoid certificate validation issues.  Closes #530.,530,boto/sqs/connection.py
2cbc456,Mitch Garnaat,2012-01-22 18:42:44,Add support for S3 lifecycle management.  Closes #507.,507,boto/s3/bucket.py
2cbc456,Mitch Garnaat,2012-01-22 18:42:44,Add support for S3 lifecycle management.  Closes #507.,507,boto/s3/lifecycle.py
2cbc456,Mitch Garnaat,2012-01-22 18:42:44,Add support for S3 lifecycle management.  Closes #507.,507,boto/utils.py
894c1c8,Mitch Garnaat,2012-01-16 09:37:01,Merge pull request #459 from l33twolf/master,458
176e105,Mitch Garnaat,2012-01-11 08:21:17,Fix handling of MultiAZ and AutoMinorVersionUpgrade params in RDS.  Closes #413.,413,boto/rds/__init__.py
c0419d6,Mitch Garnaat,2012-01-07 11:55:44,Add support for new DescribeInstanceStatus response.  Closes #465.,465,boto/ec2/instancestatus.py
78be793,l33twolf,2012-01-04 14:57:12,open_read uses key's version_id if exists,458,boto/s3/key.py
217f7aa,Mitch Garnaat,2012-01-04 08:53:42,"Fixed another occurrence of TestDuration which should, in fact, be TestDurationInSeconds.  Closes #142.",142,boto/mturk/connection.py
526377e,Mitch Garnaat,2012-01-03 08:42:35,Adding new instance_events script to setup.py.  Related to #429.,429,setup.py
9c823ff,Mitch Garnaat,2012-01-02 13:51:08,Add initial support for Elastic Network Interfaces.,454,boto/ec2/connection.py
9c823ff,Mitch Garnaat,2012-01-02 13:51:08,Add initial support for Elastic Network Interfaces.,454,boto/ec2/networkinterface.py
e5cee58,Mitch Garnaat,2011-12-29 16:06:42,Fixing a couple of region references.  Closes #449.,449,boto/s3/bucket.py
e5cee58,Mitch Garnaat,2011-12-29 16:06:42,Fixing a couple of region references.  Closes #449.,449,boto/sqs/__init__.py
778c9e2,Mitch Garnaat,2011-12-29 10:39:21,Allow instance monitoring to be controlled for launch configs.  Closes #420.,420,boto/ec2/autoscale/__init__.py
44aa8ce,Mitch Garnaat,2011-12-22 20:55:12,Allow paging of instance status results.  Closes #447.,447,boto/ec2/connection.py
44aa8ce,Mitch Garnaat,2011-12-22 20:55:12,Allow paging of instance status results.  Closes #447.,447,boto/ec2/instancestatus.py
7f6f97f,Mitch Garnaat,2011-12-13 12:59:09,Support new AMI Version parameter for EMR.  Closes #434.,434,boto/emr/connection.py
3646305,Scott Moser,2011-12-12 15:26:19,add ec2_connect_endpoint convenience method,432,boto/__init__.py
8b04568,Mitch Garnaat,2011-12-11 09:59:31,Initial support for SendMessageBatch request for SQS. Closes #431.,431,boto/sqs/batchresults.py
8b04568,Mitch Garnaat,2011-12-11 09:59:31,Initial support for SendMessageBatch request for SQS. Closes #431.,431,boto/sqs/connection.py
8b04568,Mitch Garnaat,2011-12-11 09:59:31,Initial support for SendMessageBatch request for SQS. Closes #431.,431,boto/sqs/queue.py
8ccbb1c,Mitch Garnaat,2011-12-07 09:01:52,Adding support for GetInstanceStatus request. Closes #426.,426,boto/ec2/connection.py
8ccbb1c,Mitch Garnaat,2011-12-07 09:01:52,Adding support for GetInstanceStatus request. Closes #426.,426,boto/ec2/instancestatus.py
2b61da0,andy,2011-12-06 11:35:26,allow for multi-part copy commands,425,boto/provider.py
2b61da0,andy,2011-12-06 11:35:26,allow for multi-part copy commands,425,boto/s3/bucket.py
2b61da0,andy,2011-12-06 11:35:26,allow for multi-part copy commands,425,boto/s3/multipart.py
4cf83ab,Mitch Garnaat,2011-12-02 09:31:37,Changed query param version_id to versionId.  Closes #422.,422,boto/s3/bucket.py
afca2cf,Mitch Garnaat,2011-12-01 08:03:33,Fixed typo bug in DeleteMarker endElement method. Closes #418.,418,boto/s3/deletemarker.py
83ddc68,Mitch Garnaat,2011-11-30 08:44:07,Change multipart param from max_parts to max-parts.  Closes #416.,416,boto/s3/multipart.py
72acfbb,Mitch Garnaat,2011-11-18 08:23:06,Change parameter name from Engine to DBParameterGroupFamily for create_parameter_group method.  Closes #403.,403,boto/rds/__init__.py
95c9cf7,Mitch Garnaat,2011-11-18 07:35:01,Changing param name RetryDelay to RetryDelayInSeconds.  Closes #400.,400,boto/mturk/connection.py
90a2ebb,Mitch Garnaat,2011-11-18 07:07:48,Bumping API version to 2011-11-01 to allow availability_zone params for spot instances to work properly.  Closes #390.,390,boto/ec2/connection.py
9bb97b2,David Ormsbee,2011-11-17 17:23:55,"Fixes #326, closing connections causing AttributeError",326,boto/connection.py
e1847b8,Mitch Garnaat,2011-11-17 11:13:09,Pass the force param along to stop_instances.  Closes #388.,388,boto/ec2/instance.py
8ea4aba,Mitch Garnaat,2011-11-17 11:07:04,"Fixed a bug in get_key_pair that caused it to raise an exception if the key was not found, rather than return None as documented.  Closes #386.",386,boto/ec2/connection.py
98216c7,Marc Cohen,2011-11-09 11:35:28,"even though it's not relevant to the gs bucket, resurrect version_id arg in gs/bucket.py to avoid breaking existing code.",397,boto/gs/bucket.py
f4f4b9e,Mitch Garnaat,2011-11-09 08:13:41,Adding us-west-2 region.  Closes #394.,394,boto/ec2/autoscale/__init__.py
f4f4b9e,Mitch Garnaat,2011-11-09 08:13:41,Adding us-west-2 region.  Closes #394.,394,boto/ec2/cloudwatch/__init__.py
f4f4b9e,Mitch Garnaat,2011-11-09 08:13:41,Adding us-west-2 region.  Closes #394.,394,boto/ec2/elb/__init__.py
f4f4b9e,Mitch Garnaat,2011-11-09 08:13:41,Adding us-west-2 region.  Closes #394.,394,boto/rds/__init__.py
f4f4b9e,Mitch Garnaat,2011-11-09 08:13:41,Adding us-west-2 region.  Closes #394.,394,boto/sdb/__init__.py
f4f4b9e,Mitch Garnaat,2011-11-09 08:13:41,Adding us-west-2 region.  Closes #394.,394,boto/sns/__init__.py
f4f4b9e,Mitch Garnaat,2011-11-09 08:13:41,Adding us-west-2 region.  Closes #394.,394,boto/sqs/__init__.py
3c67281,Mitch Garnaat,2011-11-08 16:40:37,Change default value for debug param from None to 0 (zero).  Closes #393.,393,boto/ec2/autoscale/__init__.py
04e0dd7,Justin Riley,2011-11-06 11:57:12,only warn about group-id filters when value != sg-*,387,boto/ec2/connection.py
547d459,Mitch Garnaat,2011-10-26 14:26:23,Change default to use HTTPS rather than HTTP connection for MTurk.  Closes #381.,381,boto/mturk/connection.py
25435d0,Justin Riley,2011-10-25 21:36:36,move setuptools-specific kwargs to 'extra' dict,379,setup.py
f540845,Mitch Garnaat,2011-10-25 08:40:24,Incorporated a patch from sethalves to fix issue in converting an S3 object from REDUCED_REDUNDANCY to STANDARD storage class.  Closes #372.,372,boto/s3/bucket.py
1766a77,Mitch Garnaat,2011-10-25 08:04:02,Fixed name of CallerReference parameter in get_token_by_caller_reference method.  Closes #323.,323,boto/fps/connection.py
c4c126d,Marc Brinkmann,2011-10-24 17:34:58,Make cacerts.txt package data instead of just including it in source distributions.,260,setup.py
9285869,Justin Riley,2011-10-12 17:35:24,update docs for get_spot_price_history,367,boto/ec2/connection.py
7696fa5,Mitch Garnaat,2011-10-12 14:44:49,Fixed bug in get_account_alias.  Closes #366.,366,boto/iam/connection.py
5454090,Mitch Garnaat,2011-10-11 13:33:57,Add support for GetAccountSummary.  Closes #364.,364,boto/iam/connection.py
5454090,Mitch Garnaat,2011-10-11 13:33:57,Add support for GetAccountSummary.  Closes #364.,364,boto/iam/summarymap.py
f28b593,Mitch Garnaat,2011-10-11 12:50:23,"Adding STS support for SignatureV2-based services like ec2, simpledb.  Closes #363.",363,boto/auth.py
f28b593,Mitch Garnaat,2011-10-11 12:50:23,"Adding STS support for SignatureV2-based services like ec2, simpledb.  Closes #363.",363,boto/connection.py
f28b593,Mitch Garnaat,2011-10-11 12:50:23,"Adding STS support for SignatureV2-based services like ec2, simpledb.  Closes #363.",363,boto/ec2/connection.py
